mean_return,std_return,mean_max_dd,calmar,mean_final_cap,n_episodes,name,reward_mode,train_time_s,n_features,ann_return
0.20190247852521465,0.24421527853906141,-0.046818717907293375,4.312430652470554,12019.024785252146,10,A_momentum,sortino,300.1,8,24.078925365379515
0.042036307812274666,0.08564094861566483,-0.05798070250826413,0.7250051356531597,10420.363078122746,10,F_trend_vol,sortino,305.7,14,1.0573470428284986
-0.03675492836897038,0.03302312828370036,-0.05354714232443917,-0.6864031596657605,9632.450716310295,10,D_volume,sharpe,298.6,6,-0.4811179347553546
-0.04402491038247899,0.02179974989749864,-0.0595713343739664,-0.739028428792257,9559.750896175212,10,B_trend,sortino,302.3,8,-0.5456149777368327
